Date,Actual_Close,Actual_Next_Close,Predicted_Next_Close,Prediction_Error_Absolute,Prediction_Error_Percentage,Actual_Direction,Predicted_Direction,Direction_Correct
2021-03-02,40848.33487931255,40411.203498120354,40593.203,181.9996268796458,0.450369232106911,0,0,1
2021-03-03,40411.203498120354,39838.55629584114,40092.875,254.31870415886078,0.6383732941281556,0,0,1
2021-03-04,39838.55629584114,39924.08740887624,39880.047,44.04053387624299,0.11031068393676431,1,1,1
2021-03-05,39924.08740887624,39447.64835666024,39666.594,218.9453933397599,0.5550277455330077,0,0,1
2021-03-08,39447.64835666024,40470.806579702126,40219.96,250.84564220212633,0.6198187370150818,1,1,1
2021-03-09,40470.806579702126,40279.64968183796,40270.7,8.950463087960088,0.0222208066819306,0,0,1
2021-03-10,40279.64968183796,40259.66304758431,40237.66,22.002891334312153,0.054652447806893364,0,0,1
2021-03-11,40259.66304758431,40157.16995183318,40232.438,75.26754816681932,0.18743240187767105,0,0,1
2021-03-12,40157.16995183318,40401.15481654652,40282.02,119.13528529652103,0.29488089099801795,1,1,1
2021-03-15,40401.15481654652,40347.57011701967,40271.3,76.26933576966985,0.18903080296649,0,0,1
2021-03-16,40347.57011701967,40259.14725632392,40217.785,41.36210007392219,0.10273963283567815,0,0,1
2021-03-17,40259.14725632392,40262.52021237953,40239.48,23.039743629531586,0.05722379897731178,1,0,0
2021-03-18,40262.52021237953,40685.30715209402,40312.625,372.68215209402115,0.916011646909343,1,1,1
2021-03-19,40685.30715209402,40453.808821161256,40802.18,348.37086633874424,0.8611571480916095,0,1,0
2021-03-22,40453.808821161256,40135.270724548456,40237.508,102.2370879515438,0.254731277766145,0,0,1
2021-03-23,40135.270724548456,40455.18135517202,40260.69,194.4899489220188,0.4807541145706769,1,1,1
2021-03-24,40455.18135517202,40286.94185039371,40281.39,5.55122539371223,0.013779217629193116,0,0,1
2021-03-25,40286.94185039371,40439.17355585118,40306.05,133.12277460117912,0.32919261917487297,1,1,1
2021-03-26,40439.17355585118,39878.77141350793,40208.773,330.00202399207046,0.8275130158104385,0,0,1
2021-03-29,39878.77141350793,39381.47619431153,39699.44,317.96521193847,0.8073979003976458,0,0,1
2021-03-30,39381.47619431153,40468.322820484,40173.86,294.46344548399793,0.7276393607667583,1,1,1
2021-03-31,40468.322820484,40633.99135746562,40511.938,122.0538574656166,0.3003737840860466,1,1,1
2021-04-01,40633.99135746562,40741.53891738899,40809.902,68.36342636100744,0.16779785000175604,1,1,1
2021-04-05,40741.53891738899,41029.57848292962,41271.47,241.89026707038283,0.5895509435248559,1,1,1
2021-04-06,41029.57848292962,41114.35654311031,41219.473,105.11611313968751,0.2556676596153667,1,1,1
2021-04-07,41114.35654311031,42023.77573568589,41623.96,399.81479818589287,0.9514014178558847,1,1,1
2021-04-08,42023.77573568589,41780.99935977705,41952.56,171.55923397294828,0.410615439079492,0,0,1
2021-04-09,41780.99935977705,41593.96946713895,41801.164,207.1945953610484,0.4981361433290015,0,1,0
2021-04-12,41593.96946713895,42101.169811610336,41857.29,243.88074911033618,0.5792730943145448,1,1,1
2021-04-13,42101.169811610336,41934.987764306825,42098.145,163.15676694317517,0.38907073935537634,0,0,1
2021-04-14,41934.987764306825,42584.010753372015,42049.207,534.8037221220147,1.2558791730994157,1,1,1
2021-04-15,42584.010753372015,42741.21781900467,42705.74,35.479537754668854,0.08301012363501972,1,1,1
2021-04-16,42741.21781900467,42417.16516716021,42586.254,169.0887390897915,0.39863281391728106,0,0,1
2021-04-19,42417.16516716021,42786.542332803525,42545.438,241.1048328035249,0.5635062327031624,1,1,1
2021-04-20,42786.542332803525,43476.68653600183,42722.332,754.3545047518273,1.7350781875411951,1,0,0
2021-04-21,43476.68653600183,43196.14068192551,43209.64,13.49994307448651,0.03125266021771076,0,0,1
2021-04-22,43196.14068192551,42901.2961021232,43056.758,155.46171037680324,0.36237066126566136,0,0,1
2021-04-23,42901.2961021232,42826.50653723088,42766.484,60.022162230881804,0.14015189910179113,0,0,1
2021-04-26,42826.50653723088,42767.21179768402,42776.047,8.835077315976378,0.020658530085552185,0,0,1
2021-04-27,42767.21179768402,42514.98370988088,42705.832,190.84832136912155,0.44889661177211415,0,0,1
2021-04-28,42514.98370988088,42243.08724186095,42488.895,245.8072893890494,0.5818876067975111,0,0,1
2021-04-29,42243.08724186095,42106.9255922435,42403.33,296.4025327565032,0.7039282222283724,0,1,0
2021-04-30,42106.9255922435,42674.78922034571,42180.477,494.3126578457086,1.1583247788135278,1,1,1
2021-05-03,42674.78922034571,42156.26428457751,42552.254,395.9896216724883,0.9393375537247438,0,0,1
2021-05-04,42156.26428457751,42319.6849652834,42234.055,85.63027778339892,0.20234148211085456,1,1,1
2021-05-05,42319.6849652834,43076.47410606212,42543.914,532.5600435621236,1.2363129866452482,1,1,1
2021-05-06,43076.47410606212,43338.1724116112,43174.523,163.64897411120182,0.3776093106947833,1,1,1
2021-05-07,43338.1724116112,43297.70729160642,43327.273,29.566145893579233,0.06828570781924716,0,0,1
2021-05-10,43297.70729160642,43383.78396155172,43321.27,62.514430301722314,0.14409630648429575,1,1,1
2021-05-11,43383.78396155172,42996.30386592791,43278.48,282.17660282208817,0.6562810694193109,0,0,1
2021-05-12,42996.30386592791,43204.33727111844,42992.184,212.153677368442,0.491047174354562,1,0,0
2021-05-13,43204.33727111844,43398.48735025375,43389.18,9.307662753752084,0.02144697504922982,1,1,1
2021-05-14,43398.48735025375,43997.76491339372,43565.363,432.40163214372296,0.9827809048820387,1,1,1
2021-05-17,43997.76491339372,43999.30864011973,43758.652,240.6562963697288,0.5469547222619131,1,0,0
2021-05-18,43999.30864011973,44231.73683692625,44132.926,98.81105567624763,0.2233940214478682,1,1,1
2021-05-19,44231.73683692625,44300.78939934299,44193.16,107.62924309298978,0.24295107277385444,1,0,0
2021-05-20,44300.78939934299,44059.44397110452,44201.176,141.73181014548027,0.32168315659732827,0,0,1
2021-05-21,44059.44397110452,44176.99146288037,44160.98,16.01099413036718,0.03624283501473926,1,1,1
2021-05-24,44176.99146288037,44448.77720817686,44254.926,193.8514269268635,0.4361231941633758,1,1,1
2021-05-25,44448.77720817686,44504.33723222088,44422.37,81.96613847088156,0.18417561875640867,1,0,0
2021-05-26,44504.33723222088,44292.55827071446,44539.32,246.76204178554326,0.5571185124989686,0,1,0
2021-05-27,44292.55827071446,44457.861040593874,44277.75,180.11104059387435,0.4051275441016323,1,0,0
2021-05-28,44457.861040593874,44347.418616526746,44464.793,117.37435222325439,0.26467008877831966,0,1,0
2021-06-01,44347.418616526746,44680.187940709846,44450.395,229.79340945984586,0.5143071684586004,1,1,1
2021-06-02,44680.187940709846,43896.1529376145,44405.062,508.9095623855028,1.1593488912542482,0,0,1
2021-06-03,43896.1529376145,44380.54565435482,44346.15,34.397216854820726,0.0775051688699675,1,1,1
2021-06-04,44380.54565435482,44462.91343510224,44434.35,28.56187260223669,0.06423751930679353,1,1,1
2021-06-07,44462.91343510224,44294.06676191216,44341.6,47.53480058784044,0.10731640615287766,0,0,1
2021-06-08,44294.06676191216,44418.45591575404,44321.266,97.19029075404251,0.21880609928984882,1,1,1
2021-06-09,44418.45591575404,44448.0046696125,44526.832,78.82736163750087,0.17734735726256864,1,1,1
2021-06-10,44448.0046696125,44070.08644901688,44197.977,127.8901134831176,0.29019710145354294,0,0,1
2021-06-11,44070.08644901688,43886.95815714343,44128.02,241.0613741065681,0.5492779272680826,0,1,0
2021-06-14,43886.95815714343,43632.99866872925,43734.35,101.35289377075242,0.23228496061030451,0,0,1
2021-06-15,43632.99866872925,43848.62739280368,43563.316,285.3109865536826,0.6506725603924082,1,0,0
2021-06-16,43848.62739280368,42101.14101942517,43014.12,912.980074324827,2.1685399782955628,0,0,1
2021-06-17,42101.14101942517,42205.400389260576,42242.2,36.79882948942395,0.08718985994689826,1,1,1
2021-06-18,42205.400389260576,42474.22304087173,42493.543,19.31992787827039,0.04548624199594982,1,1,1
2021-06-21,42474.22304087173,42338.14795550451,42480.035,141.887200745492,0.33512850135676475,0,1,0
2021-06-22,42338.14795550451,42594.04275971943,42546.71,47.33182221942843,0.11112310349697412,1,1,1
2021-06-23,42594.04275971943,42385.22884542671,42643.05,257.8219358232891,0.608282514560748,0,1,0
2021-06-24,42385.22884542671,42376.769000636734,42519.75,142.98099936326616,0.33740420219653317,0,1,0
2021-06-25,42376.769000636734,42461.313658091225,42458.65,2.6652205912250793,0.006276820855534712,1,1,1
2021-06-28,42461.313658091225,42101.50147452666,42437.63,336.1274317233401,0.7983739770580691,0,0,1
2021-06-29,42101.50147452666,42293.81892027312,42134.254,159.56501402312279,0.3772773849623612,1,1,1
2021-06-30,42293.81892027312,42463.24790861397,42434.73,28.51743986397196,0.06715793366853362,1,1,1
2021-07-01,42463.24790861397,42723.16975059704,42575.457,147.7127193470369,0.3457438205295446,1,1,1
2021-07-02,42723.16975059704,42853.401731850376,42658.28,195.12048185037565,0.45532087060746507,1,0,0
2021-07-06,42853.401731850376,43302.35091371954,43044.7,257.6516949695433,0.595006251468696,1,1,1
2021-07-07,43302.35091371954,43290.815758205,43391.934,101.11783554500289,0.23357803213915604,0,1,0
2021-07-08,43290.815758205,43482.51167014977,43446.273,36.23823264976818,0.08333978709570565,1,1,1
2021-07-09,43482.51167014977,43240.375071052,43351.383,111.00774144799652,0.25672242959407754,0,0,1
2021-07-12,43240.375071052,43363.56310755672,43331.17,32.39123255672166,0.07469688889812891,1,1,1
2021-07-13,43363.56310755672,43789.51164916903,43472.633,316.8788366690278,0.7236409467357946,1,1,1
2021-07-14,43789.51164916903,43776.23340134164,43687.168,89.06543259164027,0.20345613514777777,0,0,1
2021-07-15,43776.23340134164,43483.04596977668,43622.508,139.46184272332175,0.3207269399210352,0,0,1
2021-07-16,43483.04596977668,43399.1768468778,43450.496,51.319246872197255,0.11824935540428166,0,0,1
2021-07-19,43399.1768468778,43662.49850558896,43437.043,225.45553683896287,0.5163596783406789,1,1,1
2021-07-20,43662.49850558896,43199.26410599501,43440.707,241.44292525498895,0.5589051810294207,0,0,1
2021-07-21,43199.26410599501,43199.209952703306,43195.06,4.151358953306044,0.009609802952070567,0,0,1
2021-07-22,43199.209952703306,43119.88712617282,43130.38,10.49178007718001,0.02433165014203326,0,0,1
2021-07-23,43119.88712617282,43053.46010860216,43140.113,86.65317264784244,0.20126877707218005,0,1,0
2021-07-26,43053.46010860216,42980.38813692724,42902.21,78.17719942724216,0.18189039889119812,0,0,1
2021-07-27,42980.38813692724,43103.50361144615,42896.66,206.84345519614726,0.47987619999693004,1,0,0
2021-07-28,43103.50361144615,43796.69968278274,43384.223,412.4770265327388,0.9417993353843758,1,1,1
2021-07-29,43796.69968278274,43271.423404288114,43462.363,190.9398769618856,0.4412609106428512,0,0,1
2021-07-30,43271.423404288114,43477.01553810988,43386.33,90.68741310988116,0.2085870246323345,1,1,1
2021-08-02,43477.01553810988,43258.29989238076,43374.492,116.19229511923913,0.2686011595654606,0,0,1
2021-08-03,43258.29989238076,43199.40639378446,43418.406,218.99985621553787,0.5069510775663056,0,1,0
2021-08-04,43199.40639378446,43052.91464183061,43155.83,102.9134831693882,0.2390395261866812,0,0,1
2021-08-05,43052.91464183061,41919.532702872144,42624.145,704.611828377856,1.680867564464952,0,0,1
2021-08-06,41919.532702872144,41274.64086612614,41633.74,359.09741512386245,0.8700194782762402,0,0,1
2021-08-09,41274.64086612614,41389.96231995463,41515.87,125.90877379536687,0.3042012283607821,1,1,1
2021-08-10,41389.96231995463,41889.81951378498,41621.293,268.5265450349834,0.6410305610092626,1,1,1
2021-08-11,41889.81951378498,41669.34207463733,41684.406,15.06417536266963,0.03615169957732226,0,0,1
2021-08-12,41669.34207463733,42383.21300285313,41771.027,612.1856591031319,1.4444059705004457,1,1,1
2021-08-13,42383.21300285313,42637.67584589483,42603.48,34.19537714483158,0.08019990880465387,1,1,1
2021-08-16,42637.67584589483,42545.39763000752,42695.125,149.72736999247718,0.35192377632609917,0,1,0
2021-08-17,42545.39763000752,42595.81516113591,42564.902,30.912817385913513,0.07257242822792162,1,1,1
2021-08-18,42595.81516113591,42508.13891953071,42632.098,123.95873671928712,0.2916117709927152,0,1,0
2021-08-19,42508.13891953071,42618.57325608221,42508.965,109.60841233220708,0.2571846121492689,1,1,1
2021-08-20,42618.57325608221,43075.71760288667,42671.074,404.643384136667,0.9393770009058429,1,1,1
2021-08-23,43075.71760288667,43019.50506605599,42944.082,75.42303480598639,0.17532287898285936,0,0,1
2021-08-24,43019.50506605599,42627.30032219872,42814.03,186.73092780128354,0.4380547827093826,0,0,1
2021-08-25,42627.30032219872,42696.83884573182,42712.54,15.700216768178507,0.036771379785058664,1,1,1
2021-08-26,42696.83884573182,43310.84445650569,42726.586,584.2585190056925,1.3489889803289934,1,1,1
2021-08-27,43310.84445650569,42746.13585889558,43081.008,334.87195360442274,0.7833970179429331,0,0,1
2021-08-30,42746.13585889558,42838.08255186673,42790.42,47.66067686673341,0.11125772683459316,1,1,1
2021-08-31,42838.08255186673,42551.61229806369,42756.348,204.73535818631353,0.4811459475429325,0,0,1
2021-09-01,42551.61229806369,42441.60460895286,42452.824,11.219609797139128,0.026435404364453276,0,0,1
2021-09-02,42441.60460895286,43003.26860105922,42526.31,476.9600073092224,1.1091250103195047,1,1,1
2021-09-03,43003.26860105922,42213.3682113128,42612.38,399.0106949371984,0.9452235437357666,0,0,1
2021-09-07,42213.3682113128,42252.57300085416,42385.793,133.21996789584227,0.3152943322366408,1,1,1
2021-09-08,42252.57300085416,42641.00566223499,42442.773,198.23222473498754,0.46488637323709264,1,1,1
2021-09-09,42641.00566223499,42311.54203609149,42549.043,237.5009326585132,0.5613147647890648,0,0,1
2021-09-10,42311.54203609149,42360.39133794683,42404.438,44.04616205317143,0.10397959193005489,1,1,1
2021-09-13,42360.39133794683,42670.17563196193,42470.348,199.82797571193078,0.4683083037564308,1,1,1
2021-09-14,42670.17563196193,42442.747236672345,42606.65,163.90120082765498,0.3861701032539132,0,0,1
2021-09-15,42442.747236672345,41427.62561464914,42103.613,675.9876666008568,1.6317316200758123,0,0,1
2021-09-16,41427.62561464914,41376.2243961736,41457.527,81.30294757639786,0.19649677746797167,0,1,0
2021-09-17,41376.2243961736,41743.81869491602,41633.203,110.61556991602265,0.2649867055155031,1,1,1
2021-09-20,41743.81869491602,42059.08515336379,41739.17,319.9132783637906,0.7606282381018568,1,0,0
2021-09-21,42059.08515336379,42152.03669606528,41916.53,235.50544606528274,0.558704785164666,1,0,0
2021-09-22,42152.03669606528,41510.20202095877,42060.594,550.3917290412282,1.325919177081653,0,0,1
2021-09-23,41510.20202095877,41538.06946332722,41699.445,161.37584917277854,0.3885010816770208,1,1,1
2021-09-24,41538.06946332722,41529.94538375928,41654.156,124.21086624071904,0.29908747794619783,0,1,0
2021-09-27,41529.94538375928,41199.883812227374,41399.95,200.0654065226263,0.4855970163276299,0,0,1
2021-09-28,41199.883812227374,41047.53980220033,41210.0,162.46019779967173,0.3957854687090483,0,1,0
2021-09-29,41047.53980220033,41943.03055049416,41533.98,409.05008174415707,0.9752516124263172,1,1,1
2021-09-30,41943.03055049416,41945.46655834065,41967.43,21.963129159346863,0.05236115118376148,1,1,1
2021-10-01,41945.46655834065,42107.00802084291,42042.883,64.12520834291354,0.15229105879755608,1,1,1
2021-10-04,42107.00802084291,42187.66195967783,42192.188,4.525540322167217,0.010727165507518862,1,1,1
2021-10-05,42187.66195967783,42203.80820979944,42232.18,28.3714777005589,0.06722492330436483,1,1,1
2021-10-06,42203.80820979944,42252.70712516451,42232.18,20.527437664510217,0.04858253840091741,1,1,1
2021-10-07,42252.70712516451,42253.776551980205,42436.613,182.8367292697949,0.43271097683983545,1,1,1
2021-10-08,42253.776551980205,42481.28211929785,42499.07,17.78819320214825,0.04187301398341661,1,1,1
2021-10-11,42481.28211929785,42625.58866068069,42532.184,93.40506693068892,0.21912909561023602,1,1,1
2021-10-12,42625.58866068069,43530.65484028925,42825.684,704.9712465392513,1.6194822915615181,1,1,1
2021-10-13,43530.65484028925,43500.86697892253,43318.926,181.94119767253142,0.41824729093488494,0,0,1
2021-10-14,43500.86697892253,42609.75904529567,43142.086,532.326892204328,1.2493074453635042,0,0,1
2021-10-15,42609.75904529567,42558.07556831546,42735.395,177.31896293454338,0.4166517413361557,0,1,0
2021-10-18,42558.07556831546,42806.871841285145,42547.895,258.9773100351449,0.6049900375700283,1,0,0
2021-10-19,42806.871841285145,43089.00026797851,42835.77,253.23073672851024,0.5876923000153663,1,1,1
2021-10-20,43089.00026797851,42840.913882474,43052.793,211.87908627599973,0.4945718171588267,0,0,1
2021-10-21,42840.913882474,43217.30028876575,42883.367,333.9331012657494,0.7726838535366696,1,1,1
2021-10-22,43217.30028876575,43544.52708802369,43293.754,250.77318177369307,0.5759005747536633,1,1,1
2021-10-25,43544.52708802369,43279.295054447146,43323.46,44.16588305285404,0.10204852689326739,0,0,1
2021-10-26,43279.295054447146,43288.6514150269,43427.574,138.92280372310051,0.3209219949847546,1,1,1
2021-10-27,43288.6514150269,43471.05133461203,43471.67,0.6205403879721416,0.0014274795960089006,1,1,1
2021-10-28,43471.05133461203,42877.33294917349,43495.305,617.9717383265088,1.4412550777331425,0,1,0
2021-10-29,42877.33294917349,43243.971881687336,43028.566,215.40547543733555,0.49811676879883,1,1,1
2021-11-01,43243.971881687336,43033.20946239994,43372.695,339.48585010006354,0.7888927048229756,0,1,0
2021-11-02,43033.20946239994,42362.49171468952,42991.848,629.3559415604832,1.4856442954280926,0,0,1
2021-11-03,42362.49171468952,42909.30378235036,42666.867,242.43659485036187,0.564997735875831,1,1,1
2021-11-04,42909.30378235036,43494.18238215184,43075.188,418.994882151841,0.9633354605230576,1,1,1
2021-11-05,43494.18238215184,43588.95977646252,43556.65,32.311338962521404,0.0741273458422128,1,1,1
2021-11-08,43588.95977646252,43495.34333383562,43614.688,119.34416616438102,0.2743837777032595,0,1,0
2021-11-09,43495.34333383562,44061.10420223103,43608.285,452.81904598102847,1.0277069859681365,1,1,1
2021-11-10,44061.10420223103,44570.96747987724,44290.312,280.6549798772394,0.6296811483931746,1,1,1
2021-11-11,44570.96747987724,44633.67524708005,44466.54,167.1361845800493,0.3744620707455262,1,0,0
2021-11-12,44633.67524708005,44601.401394199245,44505.992,95.40920669924526,0.2139152665988965,0,0,1
2021-11-15,44601.401394199245,44359.31532301894,44567.55,208.23545823105815,0.46942892764397687,0,0,1
2021-11-16,44359.31532301894,44758.74099589914,44486.84,271.9011521491411,0.6074816808945834,1,1,1
2021-11-17,44758.74099589914,44431.5263236556,44687.855,256.3291450944016,0.5769082593004025,0,0,1
2021-11-18,44431.5263236556,44146.71940094486,44292.387,145.66731780514237,0.32996181773367445,0,0,1
2021-11-19,44146.71940094486,43143.244444265016,43834.73,691.4860244849842,1.6027677876157103,0,0,1
2021-11-22,43143.244444265016,42678.68592800764,43006.848,328.1617282423613,0.768912446826314,0,0,1
2021-11-23,42678.68592800764,42702.90721258256,42843.68,140.77247491743765,0.32965548274417844,1,1,1
2021-11-24,42702.90721258256,42765.38159042769,42830.055,64.67309707230743,0.15122768619649918,1,1,1
2021-11-26,42765.38159042769,42966.1630622198,42872.203,93.95993721979903,0.21868356521324595,1,1,1
2021-11-29,42966.1630622198,42798.22852454903,42961.64,163.4121004509725,0.3818197763892014,0,0,1
2021-11-30,42798.22852454903,42988.98428074488,42931.945,57.03896824488038,0.1326827539640861,1,1,1
2021-12-01,42988.98428074488,42465.99541915267,42924.035,458.03973709732963,1.078603556978552,0,0,1
2021-12-02,42465.99541915267,42960.01814118051,42680.023,279.9947036805097,0.6517564838086348,1,1,1
2021-12-03,42960.01814118051,42994.6908897689,42976.707,17.98385851889907,0.04182809120550869,1,1,1
2021-12-06,42994.6908897689,43208.19950853759,43018.13,190.07060228758928,0.43989475249954096,1,1,1
2021-12-07,43208.19950853759,43237.51318366763,43307.977,70.46337883236993,0.1629681580738702,1,1,1
2021-12-08,43237.51318366763,43009.72672160999,43361.33,351.60140339000645,0.8174927631273378,0,1,0
2021-12-09,43009.72672160999,43334.64446270699,43092.03,242.61321270698681,0.5598597051275576,1,1,1
2021-12-10,43334.64446270699,43480.91884742956,43436.312,44.60634742955881,0.10258832750540132,1,1,1
2021-12-13,43480.91884742956,43160.42884033788,43532.258,371.8289721621186,0.8615043505188855,0,1,0
2021-12-14,43160.42884033788,43095.117348399865,43293.246,198.12874535013543,0.45974754807690993,0,1,0
2021-12-15,43095.117348399865,44021.25378377416,43404.086,617.167846274162,1.401976984357598,1,1,1
2021-12-16,44021.25378377416,44172.21494490712,44160.82,11.394632407122117,0.025795927193901946,1,1,1
2021-12-17,44172.21494490712,43831.74056506656,44098.36,266.6188099334395,0.6082779430984584,0,0,1
2021-12-20,43831.74056506656,43547.8573659931,43579.887,32.02935275690106,0.07354977878179848,0,0,1
2021-12-21,43547.8573659931,43839.67095772151,43638.45,201.22173897150788,0.4589946379058453,1,1,1
2021-12-22,43839.67095772151,43940.566238839936,43619.965,320.601395089936,0.7296250880047833,1,0,0
2021-12-23,43940.566238839936,43781.93954045725,43779.78,2.1582904572496773,0.0049296364663225616,0,0,1
2021-12-27,43781.93954045725,43637.99516909407,43652.38,14.38373715592752,0.03296149857524751,0,0,1
2021-12-28,43637.99516909407,43378.49543335492,43653.027,274.5319103950824,0.6328755934305349,0,1,0
2021-12-29,43378.49543335492,43459.31325851497,43486.55,27.237522735027596,0.06267361514206844,1,1,1
2021-12-30,43459.31325851497,43732.41468764488,43514.84,217.57484389487945,0.49751390461489403,1,1,1
2021-12-31,43732.41468764488,43107.76484406156,43552.207,444.4421871884406,1.0310026251562103,0,0,1
2022-01-03,43107.76484406156,43393.08508678038,43298.836,94.24914928038197,0.21719854463423433,1,1,1
2022-01-04,43393.08508678038,43723.84857434314,43438.79,285.05951184313744,0.6519543021434954,1,1,1
2022-01-05,43723.84857434314,42803.29050502152,43390.773,587.4829324784805,1.3725181535040145,0,0,1
2022-01-06,42803.29050502152,42995.66773434578,42869.707,125.96070309577772,0.2929613836306532,1,1,1
2022-01-07,42995.66773434578,42942.84032456557,42906.44,36.39891831557179,0.08476132002556358,0,0,1
2022-01-10,42942.84032456557,43300.6437881526,42952.336,348.3078506525999,0.8043941617974273,1,1,1
2022-01-11,43300.6437881526,43363.41991626885,43390.777,27.35742748114717,0.06308872209334983,1,1,1
2022-01-12,43363.41991626885,43211.54295692683,43458.7,247.1562618231692,0.5719681476533574,0,1,0
2022-01-13,43211.54295692683,43201.17637612533,43333.32,132.14393637466856,0.3058804122002948,0,1,0
2022-01-14,43201.17637612533,43266.06821520312,43514.28,248.21303479687776,0.5736898337105173,1,1,1
2022-01-18,43266.06821520312,44217.42419836903,43614.85,602.5726358690299,1.3627492935042018,1,1,1
2022-01-19,44217.42419836903,44102.033452593365,44153.0,50.96654740663507,0.11556507357290131,0,0,1
2022-01-20,44102.033452593365,43847.68553329326,44047.707,200.02149795673904,0.4561734456995775,0,0,1
2022-01-21,43847.68553329326,44061.56533068847,43713.234,348.33095568847057,0.7905551086853042,1,0,0
2022-01-24,44061.56533068847,44462.6866043423,44101.164,361.5225418422997,0.8130919866794392,1,1,1
2022-01-25,44462.6866043423,43995.05639572709,44232.176,237.11938552290667,0.5389682499553206,0,0,1
2022-01-26,43995.05639572709,43181.41087590351,43709.297,527.885999096492,1.2224843709103257,0,0,1
2022-01-27,43181.41087590351,43159.50825570093,43250.547,91.03861929906998,0.21093525616581765,0,1,0
2022-01-28,43159.50825570093,43305.45054352076,43255.94,49.50913727076113,0.11432541781549146,1,1,1
2022-01-31,43305.45054352076,43153.63640817167,43452.434,298.7971855783326,0.6924032606479293,0,1,0
2022-02-01,43153.63640817167,43477.310716907305,43279.906,197.4044669073046,0.45404019625928393,1,1,1
2022-02-02,43477.310716907305,43372.89795404645,43448.996,76.09813970355026,0.17545089973968578,0,0,1
2022-02-03,43372.89795404645,43355.81684005305,43411.184,55.36675369695149,0.12770317279734072,0,1,0
2022-02-04,43355.81684005305,43690.80096160554,43593.652,97.1486178555424,0.22235485666860247,1,1,1
2022-02-07,43690.80096160554,43844.24739664127,43546.555,297.69270914127264,0.6789778062516764,1,0,0
2022-02-08,43844.24739664127,44072.44396253504,43695.074,377.3697437850424,0.8562487347101414,1,0,0
2022-02-09,44072.44396253504,44163.58255960031,44190.453,26.87056539968762,0.06084326461383618,1,1,1
2022-02-10,44163.58255960031,44705.96293399455,44256.156,449.80668399455317,1.0061447164412127,1,1,1
2022-02-11,44705.96293399455,45247.99439295019,44970.977,277.01783045018965,0.6122212358065313,1,1,1
2022-02-14,45247.99439295019,45133.6318679035,45156.38,22.747038346496993,0.05039930846485546,0,0,1
2022-02-15,45133.6318679035,45201.34603968919,45039.71,161.63510218918964,0.3575891347290088,1,0,0
2022-02-16,45201.34603968919,45857.35746037604,45382.3,475.0566791260426,1.0359442964774512,1,1,1
2022-02-17,45857.35746037604,45819.51323477937,45878.38,58.86567147063033,0.12847293066821203,0,1,0
2022-02-18,45819.51323477937,45665.90723492437,45902.83,236.92089007562754,0.5188134965912495,0,1,0
2022-02-22,45665.90723492437,45805.24260034124,45724.312,80.93010034124018,0.17668305143009386,1,1,1
2022-02-23,45805.24260034124,46192.90429465445,45921.95,270.9550759044505,0.5865729380774312,1,1,1
2022-02-24,46192.90429465445,45736.9326320454,45883.332,146.39939920460165,0.32009011269380033,0,0,1
2022-02-25,45736.9326320454,45841.87274517399,46112.402,270.52959857600945,0.5901364459515662,1,1,1
2022-02-28,45841.87274517399,47015.06322573517,46384.523,630.5397882351681,1.3411441886353188,1,1,1
2022-03-01,47015.06322573517,46813.58599610246,46951.715,138.12884764753835,0.2950614542945684,0,0,1
2022-03-02,46813.58599610246,47036.73573588209,47163.74,127.00254536791181,0.2700071409739167,1,1,1
2022-03-03,47036.73573588209,47947.94493213876,47636.195,311.7496196387583,0.6501834856112829,1,1,1
2022-03-04,47947.94493213876,48988.044515106376,48836.676,151.3687338563759,0.30899117397857867,1,1,1
2022-03-07,48988.044515106376,50557.866942417306,50072.793,485.07397366730584,0.9594431153904872,1,1,1
2022-03-08,50557.866942417306,49108.49780490698,49307.48,198.98266384301678,0.4051898810538126,0,0,1
2022-03-09,49108.49780490698,48909.37071505398,48892.04,17.33165255397762,0.03543626160097589,0,0,1
2022-03-10,48909.37071505398,48644.21893354261,48471.18,173.03924604260828,0.3557241740873942,0,0,1
2022-03-11,48644.21893354261,48356.828439343226,48375.387,18.55827940677409,0.03837778449439218,0,0,1
2022-03-14,48356.828439343226,47425.93668917912,47728.746,302.80940457087854,0.6384890330272985,0,0,1
2022-03-15,47425.93668917912,46784.26707198584,46951.18,166.91261551415664,0.35677082481025546,0,0,1
2022-03-16,46784.26707198584,47469.48348147443,47223.547,245.93660647443176,0.5180941279262321,1,1,1
2022-03-17,47469.48348147443,47103.32362634593,47188.73,85.40684240406699,0.181318080824974,0,0,1
2022-03-18,47103.32362634593,47091.27307032494,47256.496,165.2230234250601,0.3508569903776441,0,1,0
2022-03-21,47091.27307032494,47121.111601642406,47274.51,153.40011710759427,0.32554435133963927,1,1,1
2022-03-22,47121.111601642406,47383.42762481886,47369.035,14.39246856886166,0.030374477513152847,1,1,1
2022-03-23,47383.42762481886,48279.22754441112,47577.73,701.4970756611219,1.452999791713379,1,1,1
2022-03-24,48279.22754441112,47943.4701419766,47961.797,18.326733023401175,0.038225712425758104,0,0,1
2022-03-25,47943.4701419766,47566.95989923032,47657.68,90.71978826967825,0.1907201731240894,0,0,1
2022-03-28,47566.95989923032,46739.85696945512,47014.184,274.3266242948812,0.5869222588211083,0,0,1
2022-03-29,46739.85696945512,47037.04662368384,46905.316,131.73021743384015,0.28005631069428594,1,1,1
