Date,Close,High,Low,Open,Volume
2018-05-14,28520.499395880393,28594.157120337095,28520.499395880393,28594.157120337095,4
2018-05-15,28045.153351365487,28388.943684572,28045.153351365487,28386.76831752576,8
2018-05-16,28397.81804586336,28481.45864365479,28292.1697340819,28413.226938517837,26
2018-05-17,28188.130251643895,28255.965960260168,28188.130251643895,28255.965960260168,2
2018-05-18,28265.07931916345,28265.07931916345,28155.5417265853,28155.5417265853,2
2018-05-21,28196.63546816712,28238.159493753446,28135.44455426583,28135.44455426583,52
2018-05-22,28405.917190303935,28405.917190303935,28405.917190303935,28405.917190303935,50
2018-05-23,28365.575752859804,28365.575752859804,28365.575752859804,28365.575752859804,10
2018-05-24,28774.59784085536,28774.59784085536,28774.59784085536,28774.59784085536,0
2018-05-25,28602.39514485099,28602.39514485099,28602.39514485099,28602.39514485099,1
2018-05-29,28143.482350067454,28143.482350067454,28143.482350067454,28143.482350067454,386334
2018-05-30,28508.45003453874,28556.63843105186,28370.451857641503,28431.784974899183,50845
2018-05-31,28185.190457717188,28330.443010565366,28109.313087934494,28204.702310654127,4082
2018-06-01,28072.372324495787,28174.271285129314,27944.45474971265,28154.7579861643,663
2018-06-04,27823.487505524405,27909.555058013273,27756.785677660184,27840.70206665148,144
2018-06-05,27974.476098529085,28024.065817964794,27810.618421937015,27858.05000688927,357
2018-06-06,27978.361766919435,28049.543604634044,27913.651962832944,27956.79183222394,373
2018-06-07,27904.35599232849,27992.452233881493,27850.640051307724,27897.911653115207,79
2018-06-08,28133.486385043663,28161.6621085579,28061.967668258654,28072.804077978308,650
2018-06-11,28192.5856671249,28259.870543273824,28112.275689532846,28201.268184909502,71
2018-06-12,28101.77625726488,28166.87187178194,28049.699235901768,28160.363899578635,153
2018-06-13,28315.961580008552,28370.545512938927,28184.960140975647,28252.643684763094,135
2018-06-14,28416.475423803142,28497.103929589077,28268.290285455692,28268.290285455692,42
2018-06-15,27919.22375567883,28644.255642068496,27906.08170879935,28414.26046314982,589
2018-06-18,27921.447859455784,28019.901487550796,27921.447859455784,28019.901487550796,35
2018-06-19,27891.91627110161,28027.48535784948,27767.2827152235,27959.6994798977,34
2018-06-20,27812.05493935021,27882.068010653133,27812.05493935021,27882.068010653133,7
2018-06-21,27846.763011717067,27884.122180358114,27688.54383423547,27747.875355166227,46
2018-06-22,27639.27213972575,27700.33252803232,27630.54846651301,27654.536571279565,74
2018-06-25,27610.14659662016,27732.314856613724,27610.14659662016,27719.22587573376,37
2018-06-26,27609.787253666902,27842.687998938152,27609.787253666902,27842.687998938152,89
2018-06-27,27536.366179444332,27595.71072066215,27525.376250841917,27595.71072066215,1162
2018-06-28,27777.49679587939,27864.313209261883,27710.71326716748,27864.313209261883,378
2018-06-29,27677.070967674645,27721.30827269768,27628.40831213081,27654.952315163126,48
2018-07-02,27278.530262152926,27500.753587541905,27278.530262152926,27500.753587541905,29
2018-07-03,27642.701239180355,27697.915967884386,27320.24776275514,27344.54170417858,36
2018-07-05,27883.880039043364,27883.880039043364,27801.82134627787,27843.959301241248,9
2018-07-06,27853.639818740972,27880.28655910641,27853.639818740972,27880.28655910641,7
2018-07-09,27810.608094441825,27903.451742143214,27801.765456794907,27812.818079255016,37
2018-07-10,27677.181629174207,27745.612466625673,27577.845760231074,27730.158603550888,65
2018-07-11,27530.338749981867,27760.71598142802,27530.338749981867,27760.71598142802,30
2018-07-12,27507.021825860764,27544.580535891015,27416.436992183753,27416.436992183753,7
2018-07-13,27315.976283895,27479.044124630662,27315.976283895,27428.359968065422,2
2018-07-16,27261.706006847107,27387.215839663695,27261.706006847107,27362.992804791804,2
2018-07-17,27080.606673768063,27080.606673768063,27080.606673768063,27080.606673768063,0
2018-07-18,26950.35353111277,26959.142171015606,26860.245827493563,26959.142171015606,67
2018-07-19,26966.628563916292,27090.166242725947,26730.580711359125,27072.51684878767,33
2018-07-20,27249.590773311396,27249.590773311396,27249.590773311396,27249.590773311396,0
2018-07-23,27048.281074665654,27048.281074665654,27004.084536961953,27004.084536961953,1
2018-07-24,27229.71406026437,27229.71406026437,27229.71406026437,27229.71406026437,0
2018-07-25,27242.173991810436,27242.173991810436,27242.173991810436,27242.173991810436,0
2018-07-26,27119.042484068963,27174.37391597008,27119.042484068963,27174.37391597008,1
2018-07-27,27019.976014392716,27019.976014392716,27019.976014392716,27019.976014392716,254428
2018-07-30,26942.16494837755,26999.521018382868,26871.570583609748,26968.636152103183,62239
2018-07-31,27022.64724266823,27119.811835578832,26786.363008322667,26949.775819720464,2722
2018-08-01,26820.878877274903,26948.606219380177,26743.801059565176,26930.99004543166,1026
2018-08-02,26586.279139595226,26777.34355427917,26480.866786046277,26676.319696006525,411
2018-08-03,26785.731701266955,26882.79798208862,26584.98263658634,26615.86772951861,784
2018-08-06,26619.25499209647,26747.000302241475,26575.205255988887,26747.000302241475,297
2018-08-07,26759.893082738396,26874.933928300532,26720.073432797933,26720.073432797933,715
2018-08-08,26742.833051839556,26800.173241872126,26595.071482276315,26729.601114471134,209
2018-08-09,26672.45817043832,26747.28860788005,26665.85445754449,26729.6804979101,44
2018-08-10,26905.9973594323,27023.744120764204,26783.808449796426,26937.100533362827,75
2018-08-13,26460.373967782034,26817.976047371583,26460.373967782034,26809.09096791343,78
2018-08-14,26829.564063033362,26930.765268635754,26825.067329776615,26831.812429661735,92
2018-08-15,26481.322951829996,26719.71053295333,26416.10300866483,26712.96534625649,71
2018-08-16,26720.579628955682,26811.45050376683,26384.35905604983,26652.426472847317,123
2018-08-17,26479.637565356115,26585.419973861106,26439.123633721018,26439.123633721018,66
2018-08-20,26627.520224254255,26699.315607671928,26573.67231728184,26582.64742491363,68
2018-08-21,26740.393134987047,26740.393134987047,26677.613373301832,26677.613373301832,22
2018-08-22,26850.2791585142,26850.2791585142,26814.3658700434,26814.3658700434,17
2018-08-23,26633.913507293488,26707.960023770425,26586.79424181473,26685.52201744583,95
2018-08-24,27255.068080383957,27293.476671155207,26780.595389908576,26780.595389908576,12
2018-08-27,27117.83149017121,27171.663961331546,27032.596515997913,27146.99154397608,154
2018-08-28,27151.81806915308,27367.70078019094,27037.130636267117,27203.53845314993,136
2018-08-29,27317.020424788232,27332.8947132552,27269.394790937993,27332.8947132552,817
2018-08-30,27305.277950054086,27485.38346164497,27266.52230077469,27480.824955719392,493
2018-08-31,27555.576526853827,27736.93648247526,27528.0261571815,27711.684078740407,191
2018-09-04,27252.639861085245,27277.776581522226,27188.662835268227,27277.776581522226,26
2018-09-05,27564.14573939496,27589.520152936733,27508.781590616265,27508.781590616265,21
2018-09-06,27687.268718456195,27782.032157368794,27687.268718456195,27782.032157368794,7
2018-09-07,27606.648086884168,27715.355585739435,27595.083639560293,27715.355585739435,29
2018-09-10,27652.643789423193,27652.643789423193,27652.643789423193,27652.643789423193,11
2018-09-11,27842.789074908058,27863.75209097901,27726.331033640425,27726.331033640425,21
2018-09-12,28270.488031909805,28277.529226521165,28270.488031909805,28277.529226521165,37
2018-09-13,27795.63604993857,27828.010899418026,27749.387071486093,27828.010899418026,22
2018-09-14,27673.066479751003,27673.066479751003,27673.066479751003,27673.066479751003,1
2018-09-17,27807.94250121061,27807.94250121061,27807.94250121061,27807.94250121061,0
2018-09-18,27909.95037292665,27954.257005583786,27909.95037292665,27954.257005583786,2
2018-09-19,28262.069959853583,28262.069959853583,28262.069959853583,28262.069959853583,0
2018-09-20,28055.557100915918,28055.557100915918,28055.557100915918,28055.557100915918,0
2018-09-21,27582.59551171845,27582.59551171845,27582.59551171845,27582.59551171845,0
2018-09-24,27850.727785141404,27850.727785141404,27850.727785141404,27850.727785141404,0
2018-09-25,28279.79785916068,28345.785204873308,28279.79785916068,28329.28693006025,21
2018-09-26,28057.781510599936,28057.781510599936,28057.781510599936,28057.781510599936,17857
2018-09-27,27661.206860424012,28012.14831840468,27619.092743078774,27948.977142386822,4947
2018-09-28,27945.403635335897,27954.785795398813,27675.682995968407,27715.553597444203,404
2018-10-01,27672.36634760746,27777.265388231877,27642.063887657117,27777.265388231877,180
2018-10-02,28512.249954696024,28597.6153918658,28225.32586841277,28289.349222633417,451
2018-10-03,28232.029068646236,28333.335629835423,28191.97522967727,28333.335629835423,76
2018-10-04,28425.508548697304,28601.20973966094,28425.508548697304,28475.371851667205,496
2018-10-05,28663.374971085257,28761.21266781885,28560.768895479658,28565.540187228187,34
2018-10-08,28088.46745363683,28482.141773432155,28071.864967928443,28482.141773432155,250
2018-10-09,28203.343385547338,28248.480719774678,28165.334067223037,28165.334067223037,9
2018-10-10,28505.59853475687,28570.311997305496,28505.59853475687,28505.59853475687,1078
2018-10-11,29344.982466103967,29371.364782640525,28692.60642179048,28735.77668672573,126
2018-10-12,29043.151423595344,29126.60190550976,28993.08171655106,29126.60190550976,122
2018-10-15,29050.209353998864,29189.96550289825,28955.45981461304,28955.45981461304,136
2018-10-16,29230.94110959358,29307.155222310324,29226.17591043501,29226.17591043501,426
2018-10-17,28899.498785236483,28951.456794983187,28899.498785236483,28951.456794983187,1
2018-10-18,29148.79205858151,29148.79205858151,29148.79205858151,29148.79205858151,165
2018-10-19,29214.82273270381,29214.82273270381,29214.82273270381,29214.82273270381,55
2018-10-22,28844.186943330405,28922.132594433006,28806.39624831665,28922.132594433006,18
2018-10-23,29288.78532631883,29393.26997683216,29084.56704047295,29084.56704047295,33
2018-10-24,28903.87917245346,28993.333985537083,28903.87917245346,28993.333985537083,36
2018-10-25,28934.164439304615,29157.80333576001,28934.164439304615,29157.80333576001,7
2018-10-26,29014.08629290741,29068.23137621542,29014.08629290741,29056.460955812614,20
2018-10-29,28788.280832964632,28788.280832964632,28788.280832964632,28788.280832964632,214
2018-10-30,28926.626175174784,29047.291225250734,28860.380112473616,29047.291225250734,72
2018-10-31,28706.083573915595,28807.901648567,28698.978710111674,28793.69481146518,121
2018-11-01,29434.175546189337,29434.175546189337,28943.606535150746,28943.606535150746,14
2018-11-02,29011.95849097742,29068.526374068704,29011.95849097742,29068.526374068704,18
2018-11-05,28825.89995810169,28865.745965963557,28753.235214768367,28844.64984245605,15
2018-11-06,28667.557931840427,28901.808273301776,28667.557931840427,28829.18837984777,4
2018-11-07,28869.642811310478,28926.148968814552,28869.642811310478,28926.148968814552,1
2018-11-08,28457.751195292298,28457.751195292298,28457.751195292298,28457.751195292298,2
2018-11-09,28275.476785478048,28310.633627586714,28275.476785478048,28310.633627586714,14
2018-11-12,27989.866394937864,27996.854582350017,27989.866394937864,27996.854582350017,1
2018-11-13,28214.676242472226,28264.087164638095,28146.447582452904,28146.447582452904,5
2018-11-14,28174.71211368196,28174.71211368196,28174.71211368196,28174.71211368196,0
2018-11-15,28230.51774898113,28230.51774898113,28230.51774898113,28230.51774898113,0
2018-11-16,28217.228685951897,28286.569841482742,28122.460182860665,28122.460182860665,5
2018-11-19,28224.49823808222,28224.49823808222,28224.49823808222,28224.49823808222,0
2018-11-20,28096.5737489753,28322.453810208255,28096.5737489753,28241.782761708328,12
2018-11-21,28144.928032390904,28144.928032390904,28144.928032390904,28144.928032390904,0
2018-11-23,27807.03084683482,27893.57308678826,27807.03084683482,27893.57308678826,1
2018-11-26,27724.080130830767,27764.978917871707,27724.080130830767,27724.080130830767,2
2018-11-27,27574.108880795393,27819.9821753051,27574.108880795393,27817.70613682822,5
2018-11-28,27833.811291409518,27833.811291409518,27608.205097031427,27608.205097031427,247168
2018-11-29,27785.143430826636,27889.55563896543,27703.42964927471,27714.778862568142,55478
2018-11-30,27429.85258538192,27537.756729806493,27337.68594841564,27517.524359712337,2060
2018-12-03,27674.355793889845,27678.840371053622,27391.75898664434,27418.671925301212,751
2018-12-04,28125.129900809712,28131.929443500558,27882.653450434125,27896.249769525053,474
2018-12-06,28210.398867794273,28353.946960704845,28135.209261213156,28196.728283088683,434
2018-12-07,28360.528317075423,28428.768276667335,28151.257441645586,28167.181764898338,211
2018-12-10,28535.92379053622,28671.296190352874,28490.035031332445,28671.296190352874,131
2018-12-11,29039.645157807783,29198.649470766974,29030.291291304467,29130.84036101635,117
2018-12-12,29054.093782466134,29082.110090082693,29047.088280520915,29075.10743821963,84
2018-12-13,28826.617663932808,28845.176207899185,28787.184297549567,28845.176207899185,194
2018-12-14,28454.579513752804,28562.69199098067,28387.870560412655,28562.69199098067,33
2018-12-17,28839.39339017256,28839.39339017256,28652.125170033338,28652.125170033338,10
2018-12-18,28752.48336536052,28752.48336536052,28669.62374144421,28729.466647069436,31
2018-12-19,28408.62308196652,28492.57323623738,28408.62308196652,28492.57323623738,268
2018-12-20,28716.467305839,28716.467305839,28252.85805809974,28252.85805809974,49
2018-12-21,28338.358385359443,28507.87320400126,28338.358385359443,28485.271228182348,96
2018-12-24,28582.80114407641,28605.35167752341,28420.43840435825,28420.43840435825,27
2018-12-26,28661.941053165127,28847.120713534798,28661.941053165127,28664.20152687563,63
2018-12-27,28807.904965241112,28807.904965241112,28794.370513201455,28794.370513201455,480
2018-12-28,28800.70306949698,28805.202432118844,28656.687756370215,28656.687756370215,805
2018-12-31,28736.959703616478,28804.401521513522,28721.221632911744,28730.214424140937,19
2019-01-02,28710.137262600005,28822.19868829321,28633.934945953693,28822.19868829321,149
2019-01-03,29056.02187641523,29060.51931054173,28941.307103640385,28943.558566389915,10
2019-01-04,28991.553279301694,29251.47600121914,28824.300865465975,29251.47600121914,34
2019-01-07,28763.593193631794,28763.593193631794,28759.120995054825,28763.593193631794,2
2019-01-08,28800.698402468053,28800.698402468053,28688.47622549491,28740.099522822253,54
2019-01-09,29153.16360866157,29153.16360866157,28924.78403192631,28929.30801218095,102
2019-01-10,29140.222218549443,29140.222218549443,29140.222218549443,29140.222218549443,0
2019-01-11,29264.802912516992,29358.024091714025,29246.614971132585,29358.024091714025,11
2019-01-14,29165.21821849873,29273.816833178,29165.21821849873,29239.880111312916,7
2019-01-15,29395.274020138324,29543.827346514066,29395.274020138324,29484.40657393149,3
2019-01-16,29521.802426821665,29521.802426821665,29521.802426821665,29521.802426821665,2
2019-01-17,29621.194066036525,29660.198391028698,29563.83311703181,29634.96013363214,10
2019-01-18,29260.714373998206,29260.714373998206,29260.714373998206,29260.714373998206,3
2019-01-22,29481.83271909975,29500.224068587388,29481.83271909975,29481.83271909975,7
2019-01-23,29384.32596366272,29402.647915186204,29283.560821358165,29352.263946265273,14
2019-01-24,29262.742854020864,29262.742854020864,29249.016850092252,29262.742854020864,1
2019-01-25,29611.617232967612,29611.617232967612,29611.617232967612,29611.617232967612,0
2019-01-28,29719.455590084825,29826.703737742795,29628.179622538817,29682.945760170714,54
2019-01-29,29900.216643583408,29900.216643583408,29900.216643583408,29900.216643583408,213607
2019-01-30,30162.236829511945,30473.09276478117,30120.788247141794,30173.750012299697,54958
2019-01-31,30175.746832266654,30306.082494497216,30107.149996738688,30182.607632304404,1970
2019-02-01,30145.593794009972,30232.579173586506,30111.25679814642,30223.42487683773,878
2019-02-04,30192.435132775256,30279.728017110796,30054.601606132554,30279.728017110796,675
2019-02-05,30288.710454150867,30309.453552531668,30214.96034144852,30217.264504960505,362
2019-02-06,30216.175255396352,30308.473614328454,30112.33960159774,30285.39902459543,358
2019-02-07,30117.25309460697,30140.25389843549,29951.64562241244,29967.747869721592,203
2019-02-08,30232.84037183241,30239.745547033464,30097.06293984813,30136.184774612117,122
2019-02-11,29897.96047312747,30044.362674320044,29845.346265821012,30044.362674320044,119
2019-02-12,29981.959096248032,30046.082952468158,29945.318090777753,30000.28099674793,109
2019-02-13,29841.59901291939,29959.980804174724,29780.12929976908,29859.810099780185,143
2019-02-14,29842.036042391115,29887.603357904794,29655.208380060103,29732.673372675,858
2019-02-15,30092.546464812818,30108.529309027603,29989.810358599432,29989.810358599432,190
2019-02-19,30892.097619083906,30892.097619083906,30440.277329431483,30449.49872594993,390
2019-02-20,30922.678536818927,30938.791366635498,30800.671762320162,30897.35436132068,581
2019-02-21,30339.230127161045,30600.558396260778,30279.629630276453,30518.034416091592,414
2019-02-22,30420.745528696927,30468.80943084338,30233.07727929064,30306.31298789719,718
2019-02-25,30279.573853713468,30409.74361711446,30272.721639757936,30354.934268627996,185
2019-02-26,30286.438078119696,30295.58102194994,30245.299015935703,30245.299015935703,939
2019-02-27,30053.75841236299,30286.399034939084,30026.39023754133,30281.83581637014,604
2019-02-28,30047.521465880774,30296.99970892486,30017.765795849646,30237.491162822233,141
2019-03-01,29516.271499850965,29876.002230396218,29345.512450113263,29876.002230396218,110
2019-03-04,29324.037729981228,29374.249007002134,29257.848111282663,29340.01328554875,28
2019-03-05,29223.035913521013,29337.010312559705,29223.035913521013,29337.010312559705,114
2019-03-06,29224.07708749531,29274.113309313358,29171.764220360932,29274.113309313358,14
2019-03-07,29043.244353087317,29061.340993847636,28979.899206473525,28979.899206473525,11
2019-03-08,29392.949233935768,29402.014690601052,29270.57248492686,29281.903614161223,10
2019-03-11,28999.690659053435,29049.19244446026,28999.690659053435,29049.19244446026,9
2019-03-12,29086.430030327523,29086.430030327523,29050.52697797303,29050.52697797303,1
2019-03-13,29360.81380332032,29360.81380332032,29360.81380332032,29360.81380332032,0
2019-03-14,28994.829971098337,28994.829971098337,28994.829971098337,28994.829971098337,1
2019-03-15,29020.326319727978,29084.97227851921,28991.345032426805,29000.262560923136,26
2019-03-18,28826.228544430283,28868.34729942256,28759.721828760135,28759.721828760135,8
2019-03-19,28789.86347328396,28831.780288208687,28785.452310878132,28831.780288208687,20
2019-03-20,28983.06377699553,28987.51990738133,28983.06377699553,28987.51990738133,2
2019-03-21,28901.05418497824,28901.05418497824,28901.05418497824,28901.05418497824,0
2019-03-22,29067.035591791853,29067.035591791853,29067.035591791853,29067.035591791853,0
2019-03-25,29393.262580121638,29415.498197064873,29366.578211204534,29366.578211204534,19
2019-03-26,29124.084655560735,29152.89023688466,29124.084655560735,29152.89023688466,1
2019-03-27,29238.879541196173,29238.879541196173,29238.879541196173,29238.879541196173,206263
2019-03-28,28766.376667494827,29241.428375441334,28719.538244536867,29181.211435253925,87798
2019-03-29,28891.786142699006,29014.682371457584,28737.606692002566,28815.813383030752,1265
2019-04-01,28760.004761993954,28927.421737799315,28699.73301577262,28835.901002669518,675
2019-04-02,28698.37800292542,28718.400670248386,28576.020577331554,28616.065911977486,525
2019-04-03,28577.921319776382,28648.816700105188,28524.748432287077,28611.154036396525,172
2019-04-04,28533.031404753467,28612.71970300785,28322.741413795236,28568.448125964012,269
2019-04-05,28613.972569625876,28649.451224819542,28463.184901492936,28649.451224819542,181
2019-04-08,28841.611385916,28952.788673437295,28723.765089716977,28732.657101287285,63
2019-04-09,29148.407282051372,29179.714134238493,29036.59904544972,29036.59904544972,30
2019-04-10,29151.282595104356,29151.282595104356,28982.044920248856,29037.715386864777,66
2019-04-11,28644.404518047475,29055.642678550248,28644.404518047475,29053.420312276943,420
2019-04-12,28809.112651609255,28871.616079197527,28777.860937815123,28871.616079197527,607
2019-04-15,28613.001290757344,28624.1191801749,28512.940285999324,28568.52973308711,523
2019-04-16,28562.787935244836,28845.58727325731,28553.809613127138,28845.58727325731,643
2019-04-17,28584.488119141326,28613.698331142677,28571.007537734127,28613.698331142677,308
2019-04-18,28379.828854518997,28417.75976291809,28339.664473127857,28355.285165334437,27
2019-04-22,28398.741833672666,28398.741833672666,28398.741833672666,28398.741833672666,147
2019-04-23,28591.766522712507,28603.02933111983,28517.430887340546,28526.44168400822,206
2019-04-24,28606.555369420348,28606.555369420348,28433.86302952221,28447.319113269306,518
2019-04-25,28751.842947050107,28864.524565825166,28751.842947050107,28860.015650464513,95
2019-04-26,28983.44484058935,28983.44484058935,28983.44484058935,28983.44484058935,804
2019-04-29,28710.61127247738,28852.07713854627,28676.92918446625,28849.83221422326,568
2019-04-30,28792.46541529633,28803.687922436704,28747.575386734825,28767.773707691576,114
2019-05-01,28655.6581305736,28698.14794562883,28595.27700502226,28595.27700502226,70
2019-05-02,28425.402651021584,28450.03108296371,28356.001959813177,28414.208902992854,63
2019-05-03,28552.33518837612,28552.33518837612,28349.21951994782,28349.21951994782,15
2019-05-06,28502.47959543583,28513.598609511388,28471.348527706716,28513.598609511388,12
2019-05-07,28638.368768874396,28638.368768874396,28571.43062605661,28571.43062605661,8
2019-05-08,28756.54736839257,28756.54736839257,28756.54736839257,28756.54736839257,5
2019-05-09,28889.96568443172,28923.728791970985,28784.175713201512,28786.426037507717,38
2019-05-10,29104.82929367741,29122.94027248546,29050.501883948044,29098.039749134936,6
2019-05-13,29227.035267139578,29227.035267139578,28815.641824496364,28925.794598356526,56
2019-05-14,29394.72742922649,29465.111710562847,29394.72742922649,29465.111710562847,6
2019-05-15,29301.85814609658,29315.420129316557,29295.07577483418,29315.420129316557,55
2019-05-16,29006.023991340495,29015.053654960273,29006.023991340495,29010.53744541715,3
2019-05-17,28779.582698578917,28903.778622346814,28779.582698578917,28903.778622346814,1
2019-05-20,28834.79016495833,28834.79016495833,28834.79016495833,28834.79016495833,20
2019-05-21,28679.167823922744,28679.167823922744,28679.167823922744,28679.167823922744,0
2019-05-23,28903.738543372197,28903.738543372197,28903.738543372197,28903.738543372197,0
2019-05-24,28851.898193085435,28851.898193085435,28851.898193085435,28851.898193085435,9
2019-05-28,28613.38689899373,28613.38689899373,28613.38689899373,28613.38689899373,0
2019-05-29,28769.106383009694,28769.106383009694,28769.106383009694,28769.106383009694,189694
2019-05-30,28890.303330290764,28917.24022769035,28594.016638865036,28717.469883625035,55573
2019-05-31,29379.317427457576,29392.8163342801,28967.582917306532,28972.08163742358,2814
2019-06-03,29585.023898866224,29699.09853152424,29233.860787217633,29233.860787217633,812
2019-06-04,29427.21330221145,29542.83977151245,29369.400067560953,29447.226306534572,302
2019-06-05,29706.180035012785,30041.640912935894,29661.451917956372,29719.597924132187,622
2019-06-06,29942.11833584177,29966.74124236227,29686.92927613218,29789.90226573584,161
2019-06-07,29908.434362516266,30053.38278962178,29654.219298841952,29727.806867012463,240
2019-06-10,29534.100101336277,29797.181430041845,29520.72368428594,29781.576063741413,268
2019-06-11,29648.122860137068,29692.827507776434,29484.94980483133,29692.827507776434,201
2019-06-12,29712.39463203824,29770.39560750712,29600.8532472218,29600.8532472218,139
2019-06-13,30010.224615714273,30052.802394627317,29839.916235544195,29839.916235544195,157
2019-06-14,30073.481169654646,30416.83296333424,30055.52983562999,30192.42074247359,914
2019-06-17,30029.364816334808,30065.25778564375,29946.368485868374,30036.09543264251,76
2019-06-18,30354.64347116527,30415.507693724736,30241.935005319807,30415.507693724736,29
2019-06-19,30159.334623348037,30159.334623348037,30145.87719006626,30145.87719006626,129
2019-06-20,31289.726597871762,31289.726597871762,30988.712100799585,31033.63955582068,76
2019-06-21,31323.453488784187,31543.315531751556,31191.090415359275,31543.315531751556,35
2019-06-24,31633.992021134043,31774.904010040147,31361.110025605303,31448.342817047902,125
2019-06-25,31662.241773774775,32073.992435721837,31662.241773774775,31733.849396871774,105
2019-06-26,31604.276790048265,31642.339687638745,31474.422373934503,31505.76475273594,1333
2019-06-27,31516.786569888714,31570.493653039328,31324.338692616766,31485.457210412882,437
2019-06-28,31420.103109800057,31694.252798259644,31388.90138070323,31388.90138070323,356
2019-07-01,30711.663987829143,30937.747437298633,30649.60393349051,30733.82887273746,214
2019-07-02,31235.309850148064,31542.19352420896,30928.42889067075,30935.098622534242,38
2019-07-03,31487.87923210773,31849.912092836268,31385.711297629838,31783.280477579287,46
2019-07-05,30867.65903285825,31345.030317198987,30724.006286579253,31345.030317198987,20
2019-07-08,30739.54851588956,30739.54851588956,30664.73447477912,30715.34468418575,14
2019-07-09,30934.76445938167,30934.76445938167,30684.628968234938,30868.357093815914,53
2019-07-10,31175.1398674859,31175.1398674859,31170.719254864245,31170.719254864245,50
2019-07-11,30867.4891606599,31300.507752214337,30867.4891606599,31300.507752214337,6
2019-07-12,31127.655830074156,31132.07033546686,31032.719708606954,31032.719708606954,8
2019-07-15,31106.456863308773,31185.798285539102,31106.456863308773,31172.5751635608,25
2019-07-16,31147.312188185635,31246.774939891155,31054.481365833748,31244.565196139883,13
2019-07-17,31482.15960628678,31482.15960628678,31112.248712608336,31112.248712608336,6
2019-07-18,31538.50548302956,31938.79030809959,31392.54561361758,31454.469291361343,66
2019-07-19,31545.711682162106,31919.80704860706,31545.711682162106,31886.603365824183,22
2019-07-22,31540.977107305956,31540.977107305956,31512.207859483377,31540.977107305956,1
2019-07-23,31576.57265893981,31603.256836518467,31492.079548997175,31543.219472683424,5
2019-07-24,31572.565094675174,31572.565094675174,31572.565094675174,31572.565094675174,20
2019-07-25,31450.075618936135,31450.075618936135,31450.075618936135,31450.075618936135,4
2019-07-26,31536.661076329736,31636.706881647664,31536.661076329736,31632.261486977775,5
2019-07-29,31433.09503510273,31433.09503510273,31433.09503510273,31433.09503510273,224267
2019-07-30,31693.500988353426,31786.60795484896,31525.025194850783,31618.13216134632,73874
2019-07-31,31672.157047444693,31887.585312193136,31341.243421940242,31787.645119251934,3294
2019-08-01,31706.283221675367,32248.51726123553,31259.998716405546,31492.067203926745,2431
2019-08-02,32207.34315381788,32260.814661279634,31911.02652941016,32260.814661279634,1873
2019-08-05,32800.02827219198,32914.24331124339,32258.065213435537,32258.065213435537,1008
2019-08-06,33856.67958616918,33916.463978240194,33518.662972883656,33794.593527282894,460
2019-08-07,34518.64504676002,34578.18703009041,33737.71946530655,33744.59087687639,824
2019-08-08,34267.541094120184,34514.64740987235,34137.12557874017,34283.55884759396,367
2019-08-09,33908.347329306365,34155.308320726435,33885.69040836393,34125.8532172063,74
2019-08-12,34378.470023994,34597.716992841946,33985.64986642649,34166.072867620904,257
2019-08-13,34570.886061037745,35242.882092086824,34145.136218861095,34759.59848745387,672
2019-08-14,34642.48617731617,34747.6082751362,34210.56862076875,34279.12687451779,328
2019-08-15,34998.289622604425,35069.68594079521,34791.008356702856,35002.89755981705,87
2019-08-16,34876.005195121295,35155.01267373022,34696.147645731624,35155.01267373022,1815
2019-08-19,34313.35374520073,34478.01281444141,34141.83271820694,34468.8644679984,205
2019-08-20,34826.8716296105,34861.59202592319,34662.52898550769,34662.52898550769,486
2019-08-21,34737.37719684328,34746.61274063213,34603.47167592783,34744.30455925799,350
2019-08-22,34389.66596633935,34389.66596633935,34309.27871798763,34339.13515659315,686
2019-08-23,35299.489329639306,35322.61227598685,34534.12037006058,34534.12037006058,983
2019-08-26,35087.48352134431,35478.28952329709,35041.50634464398,35475.98841948274,334
2019-08-27,35751.1690279302,35776.68843941589,35461.16927916373,35507.56923896637,166
2019-08-28,35367.92135228815,35374.81937910889,35367.92135228815,35374.81937910889,2756
2019-08-29,35377.95848676554,35906.36934882754,35218.044449897956,35632.893005831655,704
2019-08-30,35008.75119167762,35269.168941816184,34953.44090340416,35135.50264625516,276
2019-09-03,35766.48632697231,35798.87778390496,35190.39061011998,35234.350242795605,139
2019-09-04,36116.457604104195,36184.01497800305,35755.36292873038,36086.171106713104,46
2019-09-05,35057.71264686487,35883.60588266221,34958.234044677185,35881.2930178694,125
2019-09-06,34972.862684037886,35432.60535516498,34933.391059531925,35230.59884370872,54
2019-09-09,34614.35145728725,34863.21092875838,34517.57433660281,34771.04117085023,69
2019-09-10,34542.586715234254,34732.64745141816,34463.780008994785,34732.64745141816,23
2019-09-11,34525.430638473816,34576.25656215672,34428.39548387623,34463.05029190062,8
2019-09-12,34480.74766071673,34864.96800510861,34480.74766071673,34499.15446838844,27
2019-09-13,34169.4320488941,34169.4320488941,34077.75740541873,34169.4320488941,1
2019-09-16,34321.31106726885,34405.79737342243,34179.74333642722,34401.22896407316,21
2019-09-17,34719.45240993488,34719.45240993488,34553.36486351229,34553.36486351229,3
2019-09-18,34755.86485554648,34799.67048855305,34336.259520019295,34788.14283851804,8
2019-09-19,34465.37165795962,34557.37745373218,34412.467202272775,34412.467202272775,10
